subject,study_role,estimate_type,held_out_run,training_runs,method,search_low_hz,search_high_hz,minimum_prominence_db,peak_frequency_hz,candidate_frequency_hz,peak_prominence_db,peak_width_hz,peak_quality,method_available,failure_reason,rest_epoch_count,central_roi,frequency_estimation_data,task_outcome_used
58,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.5,9.5,7.8225003966753235,1.0784762461638753,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.75,9.75,8.547303883858262,1.1379972336798794,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.5,9.5,6.849177336488964,1.1825112230209878,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.5,9.5,6.259407487262237,1.0880930162289695,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.5,9.5,7.8225003966753235,1.078476246163876,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.75,9.75,8.547303883858262,1.137997233679879,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.5,9.5,6.849177336488964,1.1825112230209873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.5,9.5,6.259407487262237,1.088093016228969,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.5,9.5,7.8225003966753235,1.078476246163876,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.75,9.75,8.547303883858262,1.137997233679879,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.5,9.5,6.849177336488964,1.1825112230209873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.5,9.5,6.259407487262237,1.088093016228969,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.5,9.5,6.7031480384688535,0.8889362823370437,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.5,9.5,7.8225003966753235,1.078476246163876,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.75,9.75,8.547303883858262,1.137997233679879,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.5,9.5,6.849177336488964,1.1825112230209873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.5,9.5,6.259407487262237,1.088093016228969,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
58,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.5,9.5,6.511238118539481,0.8504482049298985,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,5.440826560010208,2.32410388848903,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,5.874066270967916,1.978114784584255,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,12.0,12.0,5.445563216965581,2.282910105720384,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,5.440826560010208,2.32410388848903,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,5.874066270967916,1.978114784584255,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.0,12.0,5.445563216965581,2.282910105720384,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,5.440826560010208,2.32410388848903,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,5.874066270967916,1.978114784584255,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.0,12.0,5.445563216965581,2.282910105720384,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,6.029021901480519,3.308071495225653,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,6.265424687021195,2.1146050521491837,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,12.0,12.0,5.445563216965581,2.2829101057203838,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,11.75,11.75,6.029021901480519,3.308071495225653,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,11.75,11.75,6.265424687021195,2.1146050521491837,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,12.0,12.0,5.445563216965581,2.2829101057203838,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,11.75,11.75,6.029021901480519,3.308071495225653,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,11.75,11.75,6.265424687021195,2.1146050521491837,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,12.0,12.0,5.445563216965581,2.2829101057203838,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.75,11.75,5.440826560010208,2.32410388848903,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.75,11.75,5.874066270967916,1.978114784584255,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.0,12.0,5.445563216965581,2.282910105720384,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.75,11.75,5.440826560010208,2.32410388848903,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.75,11.75,5.874066270967916,1.978114784584255,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.0,12.0,5.445563216965581,2.282910105720384,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.25,12.25,5.8271056153882625,2.1588285556268305,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,11.75,11.75,6.9154635030765945,1.7955971123067807,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,11.75,11.75,5.440826560010208,2.32410388848903,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,11.75,11.75,5.874066270967916,1.978114784584255,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.0,12.0,5.445563216965581,2.282910105720384,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
60,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.0,12.0,5.95216602928798,2.2344932734792176,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,9.164796007920728,2.228655165056316,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.25,11.25,10.556035105704652,2.037270888618106,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.5,11.5,10.62462211268577,1.7561807756960977,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.5,11.5,9.913251607263192,1.882489539517152,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.5,11.5,8.747387789872732,2.1628229440222833,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.5,11.5,9.228161485434342,2.229966148275178,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,9.164796007920728,2.228655165056316,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.25,11.25,10.556035105704652,2.037270888618106,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.5,11.5,10.62462211268577,1.7561807756960977,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.5,11.5,9.913251607263192,1.882489539517152,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.5,11.5,8.747387789872732,2.1628229440222833,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.5,11.5,9.228161485434342,2.229966148275178,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,9.164796007920728,2.228655165056316,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.25,11.25,10.556035105704652,2.037270888618106,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.5,11.5,10.62462211268577,1.7561807756960977,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.5,11.5,9.913251607263192,1.882489539517152,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.5,11.5,8.747387789872732,2.1628229440222833,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.5,11.5,9.228161485434342,2.229966148275178,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,9.164796007920728,2.228655165056316,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.25,11.25,10.556035105704652,2.0372708886181057,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
62,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.5,11.5,10.62462211268577,1.7561807756960972,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
