subject,held_out_run,training_runs,frequency_hz,mean_log_psd_db,task_outcome_used
65,14,6/10,6.0,-112.6411912210399,False
65,14,6/10,6.25,-113.70753952318887,False
65,14,6/10,6.5,-113.26794959417936,False
65,14,6/10,6.75,-113.10479392602973,False
65,14,6/10,7.0,-113.20121828375464,False
65,14,6/10,7.25,-113.87057835531142,False
65,14,6/10,7.5,-111.70382725347659,False
65,14,6/10,7.75,-111.41758123875172,False
65,14,6/10,8.0,-110.31738885425499,False
65,14,6/10,8.25,-110.19501660704609,False
65,14,6/10,8.5,-110.56490084686757,False
65,14,6/10,8.75,-110.87242295347015,False
65,14,6/10,9.0,-111.93459299561069,False
65,14,6/10,9.25,-112.20964980617606,False
65,14,6/10,9.5,-113.59280263256181,False
65,14,6/10,9.75,-113.39183378113566,False
65,14,6/10,10.0,-112.44364112191657,False
65,14,6/10,10.25,-114.2435357810338,False
65,14,6/10,10.5,-114.39121816296748,False
65,14,6/10,10.75,-114.85878344404051,False
65,14,6/10,11.0,-115.35165118382952,False
65,14,6/10,11.25,-114.79511783586238,False
65,14,6/10,11.5,-115.29613231899422,False
65,14,6/10,11.75,-115.55195019255058,False
65,14,6/10,12.0,-115.75437349576619,False
65,14,6/10,12.25,-114.99550338229834,False
65,14,6/10,12.5,-116.07735554813434,False
65,14,6/10,12.75,-116.71479070924532,False
65,14,6/10,13.0,-116.75146664469935,False
65,14,6/10,13.25,-117.12708894034371,False
65,14,6/10,13.5,-117.16461944712506,False
65,14,6/10,13.75,-117.64108273211306,False
65,14,6/10,14.0,-117.74659173022606,False
65,14,6/10,14.25,-118.26087968341298,False
65,14,6/10,14.5,-118.356916463846,False
65,14,6/10,14.75,-118.18049824606447,False
65,14,6/10,15.0,-118.47388232226847,False
67,6,10/14,6.0,-125.98750192940446,False
67,6,10/14,6.25,-125.39274352232984,False
67,6,10/14,6.5,-126.81098042977939,False
67,6,10/14,6.75,-125.57903929805832,False
67,6,10/14,7.0,-125.33194817055575,False
67,6,10/14,7.25,-126.83171877527204,False
67,6,10/14,7.5,-126.89225289231415,False
67,6,10/14,7.75,-127.14122131495878,False
67,6,10/14,8.0,-127.70054207512996,False
67,6,10/14,8.25,-127.37853225059183,False
67,6,10/14,8.5,-127.17235781267871,False
67,6,10/14,8.75,-128.05895767054773,False
67,6,10/14,9.0,-127.89915686954272,False
67,6,10/14,9.25,-127.49216092662152,False
67,6,10/14,9.5,-127.12489446433267,False
67,6,10/14,9.75,-127.57993181658648,False
67,6,10/14,10.0,-127.31276372930861,False
67,6,10/14,10.25,-126.74995270048117,False
67,6,10/14,10.5,-126.02879050517315,False
67,6,10/14,10.75,-126.56084058707825,False
67,6,10/14,11.0,-125.79440481993228,False
67,6,10/14,11.25,-125.75136260373078,False
67,6,10/14,11.5,-126.079042976051,False
67,6,10/14,11.75,-126.7219893995395,False
67,6,10/14,12.0,-126.54154892506979,False
67,6,10/14,12.25,-125.70347931291509,False
67,6,10/14,12.5,-127.31129243078077,False
67,6,10/14,12.75,-127.5117927386846,False
67,6,10/14,13.0,-127.74649181874238,False
67,6,10/14,13.25,-127.0517849326657,False
67,6,10/14,13.5,-128.0753164219284,False
67,6,10/14,13.75,-128.62320940325128,False
67,6,10/14,14.0,-128.6110926102605,False
67,6,10/14,14.25,-127.50261133110082,False
67,6,10/14,14.5,-127.17072516276531,False
67,6,10/14,14.75,-127.6549405375103,False
67,6,10/14,15.0,-127.47442349151562,False
67,10,6/14,6.0,-126.03217761558001,False
67,10,6/14,6.25,-126.64605362530173,False
67,10,6/14,6.5,-127.47529265238435,False
67,10,6/14,6.75,-126.29416265367817,False
67,10,6/14,7.0,-126.16776685109576,False
67,10,6/14,7.25,-126.41986045982361,False
67,10,6/14,7.5,-126.57815025933301,False
67,10,6/14,7.75,-127.51908269274861,False
67,10,6/14,8.0,-128.10485290785252,False
67,10,6/14,8.25,-127.58982132686023,False
67,10,6/14,8.5,-126.50604252161641,False
67,10,6/14,8.75,-127.218797293391,False
67,10,6/14,9.0,-127.96227043968179,False
67,10,6/14,9.25,-127.12862085315953,False
67,10,6/14,9.5,-127.01455883763504,False
67,10,6/14,9.75,-126.93339483189631,False
67,10,6/14,10.0,-127.23181951911019,False
67,10,6/14,10.25,-126.58343784637509,False
67,10,6/14,10.5,-125.85485424841997,False
67,10,6/14,10.75,-125.41207116287823,False
67,10,6/14,11.0,-125.55171745535925,False
67,10,6/14,11.25,-125.59188156895333,False
67,10,6/14,11.5,-125.60137407428596,False
67,10,6/14,11.75,-125.24424334796541,False
67,10,6/14,12.0,-126.75670918354177,False
67,10,6/14,12.25,-127.28421705142733,False
67,10,6/14,12.5,-126.98163854740595,False
67,10,6/14,12.75,-126.75195773440996,False
67,10,6/14,13.0,-127.50427431279374,False
67,10,6/14,13.25,-128.34585244184768,False
67,10,6/14,13.5,-128.15442709669944,False
67,10,6/14,13.75,-127.5848288371157,False
67,10,6/14,14.0,-128.33741899743058,False
67,10,6/14,14.25,-128.16343641757928,False
67,10,6/14,14.5,-127.45591237605107,False
67,10,6/14,14.75,-127.42813121476685,False
67,10,6/14,15.0,-128.2879145110352,False
67,14,6/10,6.0,-124.92087415654656,False
67,14,6/10,6.25,-126.12969955131801,False
67,14,6/10,6.5,-126.45278970172839,False
67,14,6/10,6.75,-125.8285724989072,False
67,14,6/10,7.0,-125.71410726206925,False
67,14,6/10,7.25,-126.52117517967937,False
67,14,6/10,7.5,-126.52552978616136,False
67,14,6/10,7.75,-127.34423409401305,False
67,14,6/10,8.0,-127.72119851440813,False
67,14,6/10,8.25,-127.122261370518,False
67,14,6/10,8.5,-127.09640676197886,False
67,14,6/10,8.75,-127.83335628729122,False
67,14,6/10,9.0,-127.7744261458817,False
67,14,6/10,9.25,-126.22357962230879,False
67,14,6/10,9.5,-126.93070933871299,False
67,14,6/10,9.75,-126.81522799389131,False
67,14,6/10,10.0,-126.23519417000665,False
67,14,6/10,10.25,-126.14378676548482,False
67,14,6/10,10.5,-126.70563093019828,False
67,14,6/10,10.75,-126.16941981912068,False
67,14,6/10,11.0,-125.72018164028124,False
67,14,6/10,11.25,-125.36554456212876,False
67,14,6/10,11.5,-125.52451953861423,False
67,14,6/10,11.75,-125.54645688345342,False
67,14,6/10,12.0,-125.451249847871,False
67,14,6/10,12.25,-126.31401567229948,False
67,14,6/10,12.5,-127.04271316321085,False
67,14,6/10,12.75,-127.02997500991674,False
67,14,6/10,13.0,-127.17630549844196,False
67,14,6/10,13.25,-126.8519947445377,False
67,14,6/10,13.5,-127.39407344443856,False
67,14,6/10,13.75,-127.55271788756123,False
67,14,6/10,14.0,-128.0431992954796,False
67,14,6/10,14.25,-127.52107313332948,False
67,14,6/10,14.5,-127.35941655148629,False
67,14,6/10,14.75,-127.3716162399413,False
67,14,6/10,15.0,-127.74835273148355,False
69,6,10/14,6.0,-114.8674942834016,False
69,6,10/14,6.25,-115.27831229526613,False
69,6,10/14,6.5,-115.4168150218847,False
69,6,10/14,6.75,-116.89812324685084,False
69,6,10/14,7.0,-117.47425769753514,False
69,6,10/14,7.25,-116.74734043689938,False
69,6,10/14,7.5,-117.56636919190045,False
69,6,10/14,7.75,-118.04479927853653,False
69,6,10/14,8.0,-118.42061331718757,False
69,6,10/14,8.25,-117.57122518517481,False
69,6,10/14,8.5,-118.05810768596724,False
69,6,10/14,8.75,-118.46430285542029,False
69,6,10/14,9.0,-117.98415348113653,False
69,6,10/14,9.25,-117.2890955174029,False
69,6,10/14,9.5,-115.66309545497356,False
69,6,10/14,9.75,-115.51877774462648,False
69,6,10/14,10.0,-115.51773114592139,False
69,6,10/14,10.25,-116.70114799233889,False
69,6,10/14,10.5,-117.09976013098988,False
69,6,10/14,10.75,-117.28057582912223,False
69,6,10/14,11.0,-116.44667609614024,False
69,6,10/14,11.25,-116.03221709539837,False
69,6,10/14,11.5,-115.85761706639923,False
69,6,10/14,11.75,-116.06581556741716,False
69,6,10/14,12.0,-116.6136898017097,False
69,6,10/14,12.25,-117.23846746731611,False
69,6,10/14,12.5,-116.26052080389591,False
69,6,10/14,12.75,-116.70822895978037,False
69,6,10/14,13.0,-116.44289963174101,False
69,6,10/14,13.25,-117.4569874042167,False
69,6,10/14,13.5,-117.24461520481907,False
69,6,10/14,13.75,-117.9504628438499,False
69,6,10/14,14.0,-118.80014620513462,False
69,6,10/14,14.25,-118.68488527290182,False
69,6,10/14,14.5,-118.16196103907797,False
69,6,10/14,14.75,-116.53520918268369,False
69,6,10/14,15.0,-116.93992196687027,False
69,10,6/14,6.0,-114.02068660141902,False
69,10,6/14,6.25,-113.7440828540073,False
69,10,6/14,6.5,-114.7248913137621,False
69,10,6/14,6.75,-117.16926072651049,False
69,10,6/14,7.0,-116.96296411894615,False
69,10,6/14,7.25,-116.89785549109388,False
69,10,6/14,7.5,-117.77714098905963,False
69,10,6/14,7.75,-118.968900295997,False
69,10,6/14,8.0,-118.5407221804564,False
69,10,6/14,8.25,-117.6316083325144,False
69,10,6/14,8.5,-117.013345932883,False
69,10,6/14,8.75,-118.11788794614542,False
69,10,6/14,9.0,-117.60375088587999,False
69,10,6/14,9.25,-116.68781060402378,False
69,10,6/14,9.5,-115.66480686789907,False
69,10,6/14,9.75,-116.06445479079662,False
69,10,6/14,10.0,-115.31725124362816,False
69,10,6/14,10.25,-116.79286568691437,False
69,10,6/14,10.5,-116.18420076663642,False
69,10,6/14,10.75,-116.37221696231526,False
69,10,6/14,11.0,-116.29352988942375,False
69,10,6/14,11.25,-116.32091365729109,False
69,10,6/14,11.5,-115.49310094877355,False
69,10,6/14,11.75,-115.79377609242047,False
69,10,6/14,12.0,-116.14842812145295,False
69,10,6/14,12.25,-117.00239852202172,False
69,10,6/14,12.5,-116.26569880537596,False
69,10,6/14,12.75,-117.17893727244298,False
69,10,6/14,13.0,-117.19137914571171,False
69,10,6/14,13.25,-117.14189822618104,False
69,10,6/14,13.5,-117.34774459668134,False
69,10,6/14,13.75,-117.487816741059,False
69,10,6/14,14.0,-117.64350092474724,False
69,10,6/14,14.25,-118.87116596684417,False
69,10,6/14,14.5,-118.4115688164761,False
69,10,6/14,14.75,-117.88054783223542,False
69,10,6/14,15.0,-117.09384951075731,False
69,14,6/10,6.0,-115.22021338972642,False
69,14,6/10,6.25,-114.96604570160926,False
69,14,6/10,6.5,-114.32728610899242,False
69,14,6/10,6.75,-116.62322390704786,False
69,14,6/10,7.0,-118.0043889989312,False
69,14,6/10,7.25,-116.60608864946693,False
69,14,6/10,7.5,-116.56289797657506,False
69,14,6/10,7.75,-118.86830527661758,False
69,14,6/10,8.0,-118.56004348360355,False
69,14,6/10,8.25,-118.14798746211386,False
69,14,6/10,8.5,-118.3165742929892,False
69,14,6/10,8.75,-119.1360497585051,False
69,14,6/10,9.0,-118.25944305493961,False
69,14,6/10,9.25,-117.24937492487491,False
69,14,6/10,9.5,-115.70953766874487,False
69,14,6/10,9.75,-115.50192686582935,False
69,14,6/10,10.0,-116.38531148411101,False
69,14,6/10,10.25,-116.64457338776103,False
69,14,6/10,10.5,-117.01195071943971,False
69,14,6/10,10.75,-116.95550632101228,False
69,14,6/10,11.0,-116.87742546201895,False
69,14,6/10,11.25,-117.44032108895983,False
69,14,6/10,11.5,-117.42081441521651,False
69,14,6/10,11.75,-117.85147218241768,False
69,14,6/10,12.0,-118.54703383730453,False
69,14,6/10,12.25,-117.89111321248673,False
69,14,6/10,12.5,-116.6473254034247,False
69,14,6/10,12.75,-116.99193444934222,False
69,14,6/10,13.0,-118.60215136119207,False
69,14,6/10,13.25,-118.38250345847233,False
69,14,6/10,13.5,-118.96747758174435,False
69,14,6/10,13.75,-118.39939958242273,False
69,14,6/10,14.0,-118.75196863241797,False
69,14,6/10,14.25,-119.59323480086441,False
69,14,6/10,14.5,-119.61152223381256,False
69,14,6/10,14.75,-118.399487903057,False
69,14,6/10,15.0,-117.8665138421242,False
71,6,10/14,6.0,-113.01532672432745,False
71,6,10/14,6.25,-113.09852716162813,False
71,6,10/14,6.5,-113.10274218412194,False
71,6,10/14,6.75,-114.29065625698307,False
71,6,10/14,7.0,-112.88941809227609,False
71,6,10/14,7.25,-114.2563365309337,False
71,6,10/14,7.5,-113.51713563361554,False
71,6,10/14,7.75,-112.54152321365902,False
71,6,10/14,8.0,-113.3818759012113,False
71,6,10/14,8.25,-114.28991819304372,False
71,6,10/14,8.5,-114.852048771804,False
71,6,10/14,8.75,-117.04119657461658,False
71,6,10/14,9.0,-115.44360610254203,False
71,6,10/14,9.25,-113.91693874495505,False
71,6,10/14,9.5,-114.56429223190136,False
71,6,10/14,9.75,-115.09876225992497,False
71,6,10/14,10.0,-115.06807358196986,False
71,6,10/14,10.25,-114.90057330423852,False
71,6,10/14,10.5,-116.55787847762018,False
71,6,10/14,10.75,-116.297970198186,False
71,6,10/14,11.0,-115.58019124674601,False
71,6,10/14,11.25,-115.87577995068024,False
71,6,10/14,11.5,-114.59267031538265,False
71,6,10/14,11.75,-113.84348466829886,False
71,6,10/14,12.0,-111.80897089627102,False
71,6,10/14,12.25,-111.63719144828386,False
71,6,10/14,12.5,-112.32022551575376,False
71,6,10/14,12.75,-112.9587127568621,False
71,6,10/14,13.0,-113.14610751459274,False
71,6,10/14,13.25,-113.91957172462948,False
71,6,10/14,13.5,-114.80628685367532,False
71,6,10/14,13.75,-116.03597156933355,False
71,6,10/14,14.0,-117.51417633417125,False
71,6,10/14,14.25,-117.81954160545803,False
71,6,10/14,14.5,-118.35425410226378,False
71,6,10/14,14.75,-118.09816077105945,False
71,6,10/14,15.0,-118.24100231517491,False
71,10,6/14,6.0,-113.46233156759507,False
71,10,6/14,6.25,-112.92559465096272,False
71,10,6/14,6.5,-114.24062831608124,False
71,10,6/14,6.75,-115.1944314563963,False
71,10,6/14,7.0,-115.29786551570982,False
71,10,6/14,7.25,-115.48535044712357,False
71,10,6/14,7.5,-115.30236601049053,False
71,10,6/14,7.75,-114.71758645307561,False
71,10,6/14,8.0,-115.00142625313407,False
71,10,6/14,8.25,-114.20646868109529,False
71,10,6/14,8.5,-115.53733580280101,False
71,10,6/14,8.75,-116.70647816161183,False
71,10,6/14,9.0,-116.21597995288926,False
71,10,6/14,9.25,-114.63532494927661,False
71,10,6/14,9.5,-115.02855037600081,False
71,10,6/14,9.75,-115.95604451805119,False
71,10,6/14,10.0,-116.36352244345746,False
71,10,6/14,10.25,-116.32435953832852,False
71,10,6/14,10.5,-116.97359170191727,False
71,10,6/14,10.75,-116.00154126830213,False
71,10,6/14,11.0,-116.1763886495556,False
71,10,6/14,11.25,-115.14329148510431,False
71,10,6/14,11.5,-114.4818261852924,False
71,10,6/14,11.75,-115.30522004355636,False
71,10,6/14,12.0,-113.25890894739025,False
71,10,6/14,12.25,-112.0765001924784,False
71,10,6/14,12.5,-111.3291624479663,False
71,10,6/14,12.75,-112.98170691509662,False
71,10,6/14,13.0,-114.0886607759973,False
71,10,6/14,13.25,-113.4287993127191,False
71,10,6/14,13.5,-114.02918654429332,False
71,10,6/14,13.75,-115.25215165342068,False
71,10,6/14,14.0,-117.7200459036599,False
71,10,6/14,14.25,-118.70094056100564,False
71,10,6/14,14.5,-117.91444839750397,False
71,10,6/14,14.75,-118.35056468137522,False
71,10,6/14,15.0,-119.46273849494416,False
71,14,6/10,6.0,-113.2798755296579,False
71,14,6/10,6.25,-113.57252204882988,False
71,14,6/10,6.5,-113.8912074440245,False
71,14,6/10,6.75,-114.54451789892701,False
71,14,6/10,7.0,-115.43114727858904,False
71,14,6/10,7.25,-114.31868687714619,False
71,14,6/10,7.5,-114.7642563442609,False
71,14,6/10,7.75,-114.84402587404739,False
71,14,6/10,8.0,-114.35395926198782,False
71,14,6/10,8.25,-114.47103860638335,False
71,14,6/10,8.5,-115.70743652164924,False
71,14,6/10,8.75,-117.08666167692087,False
71,14,6/10,9.0,-116.0982829353294,False
71,14,6/10,9.25,-115.30723362462957,False
71,14,6/10,9.5,-115.85845220598472,False
71,14,6/10,9.75,-116.078897407338,False
71,14,6/10,10.0,-116.3316595064868,False
71,14,6/10,10.25,-115.32525173371921,False
71,14,6/10,10.5,-116.76543572417025,False
71,14,6/10,10.75,-116.57117020375162,False
71,14,6/10,11.0,-116.18399751333418,False
71,14,6/10,11.25,-114.83209070386339,False
71,14,6/10,11.5,-113.84599295607572,False
71,14,6/10,11.75,-114.11134665427274,False
71,14,6/10,12.0,-112.19890133789852,False
71,14,6/10,12.25,-109.99428268692353,False
71,14,6/10,12.5,-108.37866849889556,False
71,14,6/10,12.75,-110.13430779713562,False
71,14,6/10,13.0,-111.96264278511285,False
71,14,6/10,13.25,-112.93933223599643,False
71,14,6/10,13.5,-113.46174398732126,False
71,14,6/10,13.75,-114.5821502536327,False
71,14,6/10,14.0,-117.12408326224737,False
71,14,6/10,14.25,-118.39871621930955,False
71,14,6/10,14.5,-117.93720262086262,False
71,14,6/10,14.75,-118.44175470036245,False
71,14,6/10,15.0,-119.49401001111184,False
73,6,10/14,6.0,-125.04035860647147,False
73,6,10/14,6.25,-125.23500586432267,False
73,6,10/14,6.5,-125.62576522223252,False
73,6,10/14,6.75,-125.65231676431601,False
73,6,10/14,7.0,-124.64141220490275,False
73,6,10/14,7.25,-124.77602291906308,False
73,6,10/14,7.5,-125.09551915423489,False
73,6,10/14,7.75,-124.09902706742727,False
73,6,10/14,8.0,-125.03891587897738,False
73,6,10/14,8.25,-123.99919782222278,False
73,6,10/14,8.5,-125.31974727947103,False
73,6,10/14,8.75,-125.80254454178296,False
73,6,10/14,9.0,-125.25901183667999,False
73,6,10/14,9.25,-125.45822898456511,False
73,6,10/14,9.5,-125.0756813765752,False
73,6,10/14,9.75,-124.61155062394089,False
73,6,10/14,10.0,-124.44727751892812,False
73,6,10/14,10.25,-124.47011117895244,False
73,6,10/14,10.5,-125.00777475567486,False
73,6,10/14,10.75,-123.5674811770128,False
73,6,10/14,11.0,-124.11056408176215,False
73,6,10/14,11.25,-123.53729997354175,False
73,6,10/14,11.5,-124.43351826155337,False
73,6,10/14,11.75,-123.95533037909166,False
73,6,10/14,12.0,-123.61682786458178,False
73,6,10/14,12.25,-124.1525463869642,False
73,6,10/14,12.5,-123.81528976475991,False
73,6,10/14,12.75,-123.58254392889154,False
73,6,10/14,13.0,-123.76103189065702,False
73,6,10/14,13.25,-124.40341567804533,False
73,6,10/14,13.5,-124.79254239897877,False
73,6,10/14,13.75,-125.09982305528321,False
73,6,10/14,14.0,-127.34095130354254,False
73,6,10/14,14.25,-126.67642919374197,False
73,6,10/14,14.5,-126.1045755094502,False
73,6,10/14,14.75,-126.8804691018108,False
73,6,10/14,15.0,-126.89022482969283,False
73,10,6/14,6.0,-124.5988697916954,False
73,10,6/14,6.25,-125.27545181391174,False
73,10,6/14,6.5,-127.05880179280462,False
73,10,6/14,6.75,-125.42554240520472,False
73,10,6/14,7.0,-124.6693270569041,False
73,10,6/14,7.25,-125.69474179911194,False
73,10,6/14,7.5,-125.56080034824095,False
73,10,6/14,7.75,-124.40108938975294,False
73,10,6/14,8.0,-124.60314889872465,False
73,10,6/14,8.25,-124.68863776489913,False
73,10,6/14,8.5,-124.54686197010052,False
73,10,6/14,8.75,-124.84999844243382,False
73,10,6/14,9.0,-125.28621635017856,False
73,10,6/14,9.25,-124.34540763006456,False
73,10,6/14,9.5,-124.54064321895322,False
73,10,6/14,9.75,-124.38287457665348,False
73,10,6/14,10.0,-124.59299628790646,False
73,10,6/14,10.25,-124.53034157964314,False
73,10,6/14,10.5,-125.06569690023738,False
73,10,6/14,10.75,-123.81229168627934,False
73,10,6/14,11.0,-125.23243684468895,False
73,10,6/14,11.25,-124.71030765916443,False
73,10,6/14,11.5,-124.80485809317673,False
73,10,6/14,11.75,-125.41863580993034,False
73,10,6/14,12.0,-125.07080086486728,False
73,10,6/14,12.25,-123.76467683162043,False
73,10,6/14,12.5,-123.54410538163162,False
73,10,6/14,12.75,-123.58713794058977,False
73,10,6/14,13.0,-124.87090047965881,False
73,10,6/14,13.25,-124.40729492768769,False
73,10,6/14,13.5,-125.64258657677385,False
73,10,6/14,13.75,-126.1989833065188,False
73,10,6/14,14.0,-127.30531097534238,False
73,10,6/14,14.25,-126.22482938540118,False
73,10,6/14,14.5,-125.71901267916425,False
73,10,6/14,14.75,-125.69680287160871,False
73,10,6/14,15.0,-126.0021031660924,False
73,14,6/10,6.0,-124.15338939583734,False
73,14,6/10,6.25,-124.00085975125965,False
73,14,6/10,6.5,-125.3095473735612,False
73,14,6/10,6.75,-124.84024148587062,False
73,14,6/10,7.0,-124.19258724255782,False
73,14,6/10,7.25,-125.23520292346285,False
73,14,6/10,7.5,-124.59409236192056,False
73,14,6/10,7.75,-124.39800433845807,False
73,14,6/10,8.0,-124.13063234885077,False
73,14,6/10,8.25,-122.88913887799374,False
73,14,6/10,8.5,-124.33874425342984,False
73,14,6/10,8.75,-125.20920867364632,False
73,14,6/10,9.0,-125.99883624460098,False
73,14,6/10,9.25,-124.61410804174233,False
73,14,6/10,9.5,-124.21363735713138,False
73,14,6/10,9.75,-123.95634710741783,False
73,14,6/10,10.0,-124.29040508306078,False
73,14,6/10,10.25,-124.19804738346551,False
73,14,6/10,10.5,-124.91206524610749,False
73,14,6/10,10.75,-123.68675207367467,False
73,14,6/10,11.0,-123.64247742717023,False
73,14,6/10,11.25,-124.80704672954647,False
73,14,6/10,11.5,-125.5593672714234,False
73,14,6/10,11.75,-124.15064458034728,False
