annotation,band_lower_hz,band_upper_hz,change_db,change_percent,channel,confirmed_exclusion,frequency_band,frequency_center_count,low_reference_power_candidate,primary_retained,quality_evidence,quality_status,reference_log_power_robust_z,reference_mean_wavelet_power_v2,rest_annotation_index,rest_epoch_array_index,rest_event_sample,rest_event_time_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,run,run_trial_index,semantic_condition,source_file,source_sha256,subject,subject_role,task_annotation_index,task_epoch_array_index,task_event_sample,task_event_time_seconds,task_interval_start_seconds,task_interval_stop_seconds,task_log_power_robust_z,task_mean_wavelet_power_v2
T2,14.0,30.0,3.3295612044195404,115.25642363607541,Cz,False,beta,17,False,True,,not flagged,-0.8277246534560835,6.994833938090496e-10,28,29,18368,114.8,1.1,3.1,10,14,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R10.edf,4d8eb059c2fe2823ffde762b986df2ac941d7ad761b8006fff1719fd863dac22,52,replication_2,29,29,19024,118.9,1.0,3.0,0.7305698390578,1.5056829374416056e-09
T2,14.0,30.0,0.7521170863919768,18.908173636075624,C4,False,beta,17,False,True,,not flagged,-0.4541319391822161,4.871224888572941e-10,28,29,18368,114.8,1.1,3.1,10,14,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R10.edf,4d8eb059c2fe2823ffde762b986df2ac941d7ad761b8006fff1719fd863dac22,52,replication_2,29,29,19024,118.9,1.0,3.0,0.020744213190296172,5.792284548708044e-10
T1,14.0,30.0,-4.317906378356645,-62.99934926162185,C3,False,beta,17,False,True,,not flagged,-0.244191966857446,8.35054591054521e-10,0,30,0,0.0,1.1,3.1,14,0,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,1,30,656,4.1,1.0,3.0,-1.4170078481757973,3.0897563271087526e-10
T1,14.0,30.0,0.09204448331913503,2.142021399905081,Cz,False,beta,17,False,True,,not flagged,-0.7793245835979288,7.13685852096308e-10,0,30,0,0.0,1.1,3.1,14,0,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,1,30,656,4.1,1.0,3.0,-0.644287879805264,7.289731557763058e-10
T1,14.0,30.0,0.09743272223470283,2.2688264123513266,C4,False,beta,17,False,True,,not flagged,-1.4768859715949465,3.0090769584706357e-10,0,30,0,0.0,1.1,3.1,14,0,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,1,30,656,4.1,1.0,3.0,-1.2446307111149526,3.0773476912723955e-10
T2,14.0,30.0,1.65059241965285,46.23766431613511,C3,False,beta,17,False,True,,not flagged,0.0,9.19176467234133e-10,2,31,1312,8.2,1.1,3.1,14,1,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,3,31,1968,12.3,1.0,3.0,0.8503997853032218,1.344182196626761e-09
T2,14.0,30.0,-0.46664084717306425,-10.187679957075067,Cz,False,beta,17,False,True,,not flagged,-0.5912989431969367,7.716499523131358e-10,2,31,1312,8.2,1.1,3.1,14,1,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,3,31,1968,12.3,1.0,3.0,-0.7401078425203581,6.930367247825512e-10
T2,14.0,30.0,-1.2713968288245983,-25.3791284585366,C4,False,beta,17,False,True,,not flagged,-0.3981319376348673,5.00141635894904e-10,2,31,1312,8.2,1.1,3.1,14,1,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,3,31,1968,12.3,1.0,3.0,-0.8586849232402299,3.732100476465099e-10
T2,14.0,30.0,0.12970866245981122,3.0317001421760508,C3,False,beta,17,False,True,high max_precontext_p2p_uV (robust_z=3.94),statistical candidate,0.7467698378572861,1.232746890242931e-09,4,32,2624,16.4,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,5,32,3280,20.5,1.0,3.0,0.7629987671558661,1.2701200794670969e-09
T2,14.0,30.0,-0.8836672438957003,-18.410687127587487,Cz,False,beta,17,False,True,high max_precontext_p2p_uV (robust_z=3.94),statistical candidate,0.129571220424358,1.0409744894690445e-09,4,32,2624,16.4,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,5,32,3280,20.5,1.0,3.0,-0.3546634368181303,8.493239331348975e-10
T2,14.0,30.0,1.2216629561699779,32.48487356584175,C4,False,beta,17,False,True,high max_precontext_p2p_uV (robust_z=3.94),statistical candidate,0.1839532171824704,6.578984153225453e-10,4,32,2624,16.4,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,5,32,3280,20.5,1.0,3.0,0.8383435584370533,8.716158837317506e-10
T1,14.0,30.0,-0.17708702810510055,-3.995564753946671,C3,False,beta,17,False,True,,not flagged,-0.9556099395939304,6.313562433122798e-10,6,33,3936,24.6,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,7,33,4592,28.7,1.0,3.0,-0.37784975948732535,6.061299957826526e-10
T1,14.0,30.0,-2.758162513845162,-47.01124097735833,Cz,False,beta,17,False,True,,not flagged,0.51624427299314,1.2223128429125914e-09,6,33,3936,24.6,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,7,33,4592,28.7,1.0,3.0,-0.8683758417690921,6.476884068337537e-10
T1,14.0,30.0,-0.7081762293072633,-15.04628463147436,C4,False,beta,17,False,True,,not flagged,0.3347728384893889,7.063323129357886e-10,6,33,3936,24.6,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,7,33,4592,28.7,1.0,3.0,0.09142027690321854,6.000555426873937e-10
T1,14.0,30.0,-3.1634315058338336,-51.7322728112843,C3,False,beta,17,False,True,,not flagged,1.090361830197925,1.4109957844655534e-09,8,34,5248,32.8,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,9,34,5904,36.9,1.0,3.0,-0.1981116245985037,6.810555958901124e-10
T1,14.0,30.0,-3.4752019346958085,-55.07585642761549,Cz,False,beta,17,False,True,,not flagged,0.7284292466129221,1.3349134825976121e-09,8,34,5248,32.8,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,9,34,5904,36.9,1.0,3.0,-1.0142891137450882,5.996984494892694e-10
T1,14.0,30.0,-3.6231300930176147,-56.580282779562424,C4,False,beta,17,False,True,,not flagged,1.4326490183923504,1.1846232032182392e-09,8,34,5248,32.8,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,9,34,5904,36.9,1.0,3.0,-0.21688865197680676,5.14360044965049e-10
T2,14.0,30.0,-0.9350975453759545,-19.371190860557533,C3,False,beta,17,False,True,,not flagged,0.6125010351779111,1.169375466215318e-09,10,35,6560,41.0,1.1,3.1,14,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,11,35,7216,45.1,1.0,3.0,0.3035027091404722,9.428535127782143e-10
T2,14.0,30.0,-0.6727078519768446,-14.349635641746522,Cz,False,beta,17,False,True,,not flagged,1.5157282886383463,1.8512041602600638e-09,10,35,6560,41.0,1.1,3.1,14,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,11,35,7216,45.1,1.0,3.0,0.8285489046847435,1.5855631082778913e-09
T2,14.0,30.0,-2.557305223648423,-44.50300376658884,C4,False,beta,17,False,True,,not flagged,1.1605624062787643,1.0421368977850768e-09,10,35,6560,41.0,1.1,3.1,14,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,11,35,7216,45.1,1.0,3.0,0.017723795358467628,5.783546749107719e-10
T2,14.0,30.0,1.9033357586449617,55.00067015180489,C3,False,beta,17,False,True,,not flagged,0.29977547113801173,1.034120469932866e-09,12,36,7872,49.2,1.1,3.1,14,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,13,36,8528,53.3,1.0,3.0,1.1218584157503448,1.6028936585729362e-09
T2,14.0,30.0,2.4348108967866606,75.1786155181986,Cz,False,beta,17,False,True,,not flagged,0.7103766687030658,1.324942606663713e-09,12,36,7872,49.2,1.1,3.1,14,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,13,36,8528,53.3,1.0,3.0,1.5508208898735907,2.3210161147642242e-09
T2,14.0,30.0,0.9590844603101055,24.712058003681975,C4,False,beta,17,False,True,,not flagged,0.985970356204815,9.59868800090301e-10,12,36,7872,49.2,1.1,3.1,14,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,13,36,8528,53.3,1.0,3.0,1.4731433696468925,1.1970721347278623e-09
T1,14.0,30.0,-2.1259270086228073,-38.70750516394618,C3,False,beta,17,False,True,,not flagged,0.16772342155340123,9.818148604210501e-10,14,37,9184,57.4,1.1,3.1,14,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,15,37,9840,61.5,1.0,3.0,-0.3889602706445406,6.017788226231812e-10
T1,14.0,30.0,-1.815380610238047,-34.1642270230847,Cz,False,beta,17,False,True,,not flagged,0.39757832470016785,1.1635342993680325e-09,14,37,9184,57.4,1.1,3.1,14,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,15,37,9840,61.5,1.0,3.0,-0.5503257811831994,7.660217998404799e-10
T1,14.0,30.0,-3.3629925071548024,-53.90001869340991,C4,False,beta,17,False,True,,not flagged,0.6384401067237825,8.149376392322957e-10,14,37,9184,57.4,1.1,3.1,14,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,15,37,9840,61.5,1.0,3.0,-0.8454550175969424,3.7568609934645485e-10
T2,14.0,30.0,0.709179781011013,17.738358902908374,C3,False,beta,17,False,True,,not flagged,-0.8514451230134168,6.57742053607127e-10,16,38,10496,65.6,1.1,3.1,14,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,17,38,11152,69.7,1.0,3.0,0.0,7.744146997313192e-10
T2,14.0,30.0,0.392055958637787,9.447436997451703,Cz,False,beta,17,False,True,,not flagged,0.6183828451902479,1.2752772120876208e-09,16,38,10496,65.6,1.1,3.1,14,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,17,38,11152,69.7,1.0,3.0,0.5868817775434033,1.3957582232424573e-09
T2,14.0,30.0,1.1950393095828151,31.675183107035604,C4,False,beta,17,False,True,,not flagged,-0.6926800424442954,4.3535449990887694e-10,16,38,10496,65.6,1.1,3.1,14,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,17,38,11152,69.7,1.0,3.0,0.0,5.732538349197329e-10
T1,14.0,30.0,2.2289897348352703,67.07019268281904,C3,False,beta,17,False,True,,not flagged,-0.6688701324197109,7.066778920318784e-10,18,39,11808,73.8,1.1,3.1,14,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,19,39,12464,77.9,1.0,3.0,0.6503470709038669,1.1806481158645432e-09
T1,14.0,30.0,2.3433324846865364,71.52729881539742,Cz,False,beta,17,False,True,,not flagged,0.0,9.86438405261621e-10,18,39,11808,73.8,1.1,3.1,14,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,19,39,12464,77.9,1.0,3.0,0.9517087391351274,1.6920111510229418e-09
T1,14.0,30.0,2.673167199388815,85.06177355072478,C4,False,beta,17,False,True,,not flagged,-0.8162613078835131,4.1073756466309966e-10,18,39,11808,73.8,1.1,3.1,14,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,19,39,12464,77.9,1.0,3.0,0.5644948394668552,7.601182218045872e-10
T2,14.0,30.0,2.324040314803752,70.76703247478387,C3,False,beta,17,False,True,high frontal_max_task_p2p_uV (robust_z=3.97); channel-specific high task p2p: Fp1/Fpz/Fp2,statistical candidate,-1.1507033444754884,5.847519349572998e-10,20,40,13120,82.0,1.1,3.1,14,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,21,40,13776,86.1,1.0,3.0,0.3920333530359789,9.985635266654593e-10
T2,14.0,30.0,2.1139340198544496,62.7021912473056,Cz,False,beta,17,False,True,high frontal_max_task_p2p_uV (robust_z=3.97); channel-specific high task p2p: Fp1/Fpz/Fp2,statistical candidate,-0.07102089958924215,9.577679218210238e-10,20,40,13120,82.0,1.1,3.1,14,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,21,40,13776,86.1,1.0,3.0,0.7956862373196154,1.5583093958665865e-09
T2,14.0,30.0,2.9434359610724155,96.94438172411313,C4,False,beta,17,False,True,high frontal_max_task_p2p_uV (robust_z=3.97); channel-specific high task p2p: Fp1/Fpz/Fp2,statistical candidate,-0.6745,4.3909831969483955e-10,20,40,13120,82.0,1.1,3.1,14,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,21,40,13776,86.1,1.0,3.0,0.8225892638375569,8.647794708839714e-10
T1,14.0,30.0,-4.351409646447694,-63.28368937805276,C3,False,beta,17,False,True,,not flagged,0.3348796949960522,1.048488066947615e-09,22,41,14432,90.2,1.1,3.1,14,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,23,41,15088,94.3,1.0,3.0,-1.07789732487393,3.8496613549453646e-10
T1,14.0,30.0,-4.841434989172616,-67.20130977227534,Cz,False,beta,17,False,True,,not flagged,1.8311704010672307,2.1103235080097872e-09,22,41,14432,90.2,1.1,3.1,14,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,23,41,15088,94.3,1.0,3.0,-0.7425113235416473,6.921584701949823e-10
T1,14.0,30.0,-0.4086220990666324,-8.97979902746166,C4,False,beta,17,False,True,,not flagged,-0.8655412476897274,4.0131388464504436e-10,22,41,14432,90.2,1.1,3.1,14,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,23,41,15088,94.3,1.0,3.0,-0.9016729290934221,3.6527670433462006e-10
T2,14.0,30.0,-0.7894797644187794,-16.621894383892258,C3,False,beta,17,False,True,,not flagged,0.5782573416062885,1.153741501363017e-09,24,42,15744,98.4,1.1,3.1,14,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,25,42,16400,102.5,1.0,3.0,0.33445398526661174,9.619678075433235e-10
T2,14.0,30.0,1.5895093536430183,44.19524370266193,Cz,False,beta,17,False,True,,not flagged,-0.7306966312324187,7.282455986644644e-10,24,42,15744,98.4,1.1,3.1,14,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,25,42,16400,102.5,1.0,3.0,0.04753267345188431,1.0500955157481337e-09
T2,14.0,30.0,1.4691302951463228,40.25328095042219,C4,False,beta,17,False,True,,not flagged,-0.267290207241389,5.319327824919984e-10,24,42,15744,98.4,1.1,3.1,14,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,25,42,16400,102.5,1.0,3.0,0.5271271444479719,7.460531798959006e-10
T1,14.0,30.0,0.4730316002142484,11.507264038440725,C3,False,beta,17,False,True,high frontal_max_task_p2p_uV (robust_z=4.37); channel-specific high task p2p: Fp1/Fpz/Fp2/AF7,statistical candidate,-1.1601751163724547,5.825789899829897e-10,26,43,17056,106.6,1.1,3.1,14,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,27,43,17712,110.7,1.0,3.0,-0.2709935897696074,6.496178925928134e-10
T1,14.0,30.0,2.002689660417178,58.58750480811378,Cz,False,beta,17,False,True,high frontal_max_task_p2p_uV (robust_z=4.37); channel-specific high task p2p: Fp1/Fpz/Fp2/AF7,statistical candidate,0.8085190871903598,1.3800617662955067e-09,26,43,17056,106.6,1.1,3.1,14,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,27,43,17712,110.7,1.0,3.0,1.4394841064936146,2.1886055199788265e-09
T1,14.0,30.0,-2.783071193251195,-47.3142847064696,C4,False,beta,17,False,True,high frontal_max_task_p2p_uV (robust_z=4.37); channel-specific high task p2p: Fp1/Fpz/Fp2/AF7,statistical candidate,0.9255324137915943,9.32930436438376e-10,26,43,17056,106.6,1.1,3.1,14,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,27,43,17712,110.7,1.0,3.0,-0.3077588728425073,4.915210736286134e-10
T1,14.0,30.0,-0.10263047564823609,-2.3354502053416923,C3,False,beta,17,False,True,,not flagged,0.7621376377746274,1.2402157092292707e-09,28,44,18368,114.8,1.1,3.1,14,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,29,44,19024,118.9,1.0,3.0,0.6898113697213915,1.2112510889013958e-09
T1,14.0,30.0,-0.247792549559442,-5.545915047061482,Cz,False,beta,17,False,True,,not flagged,1.4317845007479213,1.7877788520234408e-09,28,44,18368,114.8,1.1,3.1,14,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,29,44,19024,118.9,1.0,3.0,0.9479175380980188,1.6886301556608898e-09
T1,14.0,30.0,3.7725156309505783,138.3699816771748,C4,False,beta,17,False,True,,not flagged,-1.2322679163374957,3.3765256196295796e-10,28,44,18368,114.8,1.1,3.1,14,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R14.edf,55a5eec629950b7d895830a3643d3692d47e8509426b2660aaad8798b905a038,52,replication_2,29,44,19024,118.9,1.0,3.0,0.6789308030793387,8.048623500836142e-10
T2,12.0,13.0,0.92950940825619,23.865665634981347,C3,False,central_12_13,2,False,True,,not flagged,-1.7320330696482906,1.3423701905403897e-09,0,0,0,0.0,1.1,3.1,6,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,1,0,656,4.1,1.0,3.0,-0.6900481572656183,1.662735771798421e-09
T2,12.0,13.0,-5.621543310569887,-72.59399901858511,Cz,False,central_12_13,2,False,True,,not flagged,-0.22041058737304695,3.1234506844167132e-09,0,0,0,0.0,1.1,3.1,6,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,1,0,656,4.1,1.0,3.0,-2.181340145780101,8.560129252252551e-10
T2,12.0,13.0,-4.3777466185437,-63.505674764118844,C4,False,central_12_13,2,False,True,,not flagged,-1.2087809993282919,1.1154330849942684e-09,0,0,0,0.0,1.1,3.1,6,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,1,0,656,4.1,1.0,3.0,-1.5392364830941139,4.0706977782643087e-10
T1,12.0,13.0,0.10565507844779701,2.4626320611573784,C3,False,central_12_13,2,False,True,,not flagged,-2.736664658857575,5.797172645008491e-10,2,1,1312,8.2,1.1,3.1,6,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,3,1,1968,12.3,1.0,3.0,-1.4718859932879105,5.939935677205115e-10
T1,12.0,13.0,-2.161284940400541,-39.204490007341185,Cz,False,central_12_13,2,False,True,,not flagged,-1.6496202589298117,1.4100101698802465e-09,2,1,1312,8.2,1.1,3.1,6,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,3,1,1968,12.3,1.0,3.0,-2.1784817633146,8.572228737270508e-10
T1,12.0,13.0,-2.0528752603932108,-37.66779734780723,C4,False,central_12_13,2,False,True,,not flagged,-2.026259689994895,5.272649687820783e-10,2,1,1312,8.2,1.1,3.1,6,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,3,1,1968,12.3,1.0,3.0,-1.7750270984657444,3.28655868855266e-10
T1,12.0,13.0,-12.83497885968073,-94.79402457071967,C3,False,central_12_13,2,False,True,,not flagged,0.07873999116546482,6.0972990521461335e-09,4,2,2624,16.4,1.1,3.1,6,2,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,5,2,3280,20.5,1.0,3.0,-1.9478396045761812,3.1742389050446947e-10
T1,12.0,13.0,-1.4085007505519185,-27.698064238888108,Cz,False,central_12_13,2,False,True,,not flagged,-0.7313585608192562,2.3504357511628107e-09,4,2,2624,16.4,1.1,3.1,6,2,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,5,2,3280,20.5,1.0,3.0,-0.7936032399711304,1.699410546911943e-09
T1,12.0,13.0,-3.8768381678366963,-59.044127415785056,C4,False,central_12_13,2,False,True,,not flagged,-1.496312398367117,8.570094187023101e-10,4,2,2624,16.4,1.1,3.1,6,2,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S052/S052R06.edf,b8e9e0add922295c01a91cc2b88c540dbf8c3076f77d97ffe726fa952442db03,52,replication_2,5,2,3280,20.5,1.0,3.0,-1.7025590632564156,3.5099568555843934e-10
